Species,Indiv,Pos,SL,CBL_raw,alpha_Pos_raw,d_raw,D_Pos_raw,alpha_Ant_raw,D_Ant_raw,CBL,alpha_Pos,d,D_Pos,alpha_Ant,D_Ant,Pt1x,Pt1y,Pt2x,Pt2y,Pt3x,Pt3y,Pt4x,Pt4y,Pt5x,Pt5y,Pt6x,Pt6y,Pt7x,Pt7y,Body Shape,Habitat_Initial ,Habitat_Friedman,Habitat_FishBase,Habitat,Water_Type,Max_BW_mm,BW_slide,Max_BH_mm,BH_slide,d_BW,D_Pos_BW,D_Ant_BW
Phalacronotus_bleekeri,1,50,1260,26.40,1.38,0.64,16.47,1.37,17.05,0.0210,79.0597,0.0005,0.0131,78.4023,0.0135,684.369,-190.88,689.101,-206.653,664.698,-196.447,669.616,-212.777,677.152,-201.545,677.177,-201.8,677.126,-201.163,,,demersal,demersal,demersal,freshwater,118.214,425,241.045,425,0.005405775,0.139302656,0.144267937
Phalacronotus_bleekeri,1,60,1260,25.05,1.23,0.66,14.05,1.26,15.24,0.0199,70.2142,0.0005,0.0112,71.9898,0.0121,803.688,-145.718,809.369,-158.571,784.688,-152.983,790.556,-167.046,797.25,-155.854,797.351,-156.206,797.127,-155.582,,,demersal,demersal,demersal,freshwater,118.214,425,241.045,425,0.005608364,0.118873584,0.12890314
Phalacronotus_bleekeri,1,70,1260,22.66,1.09,0.34,11.47,1.13,12.52,0.0180,62.2000,0.0003,0.0091,64.8457,0.0099,939.43,-96.4362,942.551,-107.474,920.4,-101.765,924.587,-113.563,931.859,-104.602,931.884,-104.7,931.884,-104.356,,,demersal,demersal,demersal,freshwater,118.214,425,241.045,425,0.002909977,0.097032134,0.105900626
Phalacronotus_bleekeri,1,80,1260,20.20,1.06,0.27,9.22,0.97,9.99,0.0160,60.9369,0.0002,0.0073,55.3290,0.0079,1068.58,-75.6686,1069.59,-84.8346,1051.41,-77.8436,1052.42,-87.7864,1061.35,-81.486,1061.41,-81.6076,1061.37,-81.3442,,,demersal,demersal,demersal,freshwater,118.214,425,241.045,425,0.002253708,0.078006649,0.084541313
Phalacronotus_bleekeri,1,90,1260,16.16,0.80,0.36,5.90,0.94,7.70,0.0128,45.8814,0.0003,0.0047,53.6910,0.0061,1193.49,-45.808,1195.06,-51.4973,1179.23,-49.3724,1181.56,-56.7068,1187.7,-50.9405,1187.68,-51.1194,1187.65,-50.7615,,,demersal,demersal,demersal,freshwater,118.214,425,241.045,425,0.003038178,0.049925997,0.065098924
Abramis_brama,1,30,670,17.55,1.49,0,11.42,1.47,12.98,0.0262,85.2676,0,0.0171,84.0675,0.0194,247.273,-135.227,247.653,-146.645,233.571,-134.389,234.56,-147.33,241.259,-141.012,241.259,-141.012,241.259,-141.012,,,benthopelagic,benthopelagic,pelagic,freshwater,74.8423,326,217.996,416,0,0.152587507,0.173431335
Abramis_brama,1,40,670,13.44,1.45,0.41,9.37,1.6,9.71,0.0201,82.9277,0.0006,0.014,91.8067,0.0145,318.795,-132.463,319.855,-141.774,309.03,-132.614,309.635,-142.303,314.026,-137.156,314.016,-137.357,314.025,-136.946,,,benthopelagic,benthopelagic,pelagic,freshwater,74.8423,326,217.996,416,0.005478185,0.12519658,0.129739466
Abramis_brama,1,50,670,13.36,1.48,0.58,9.18,1.64,9.87,0.0199,84.8189,0.0009,0.0137,93.9381,0.0147,386.615,-128.046,387.388,-137.194,376.817,-128.453,377.996,-138.251,381.98,-132.803,382.021,-133.088,381.94,-132.518,,,benthopelagic,benthopelagic,pelagic,freshwater,74.8423,326,217.996,416,0.007749628,0.122657909,0.131877294
Abramis_brama,1,60,670,16.01,1.32,0.57,10.69,1.62,10.69,0.0239,75.7752,0.0008,0.016,93.0125,0.016,444.964,-120.348,446.15,-130.977,433.108,-121.615,434.253,-132.245,438.726,-126.414,439.831,-126.408,439.724,-125.853,,,benthopelagic,benthopelagic,pelagic,freshwater,74.8423,326,217.996,416,0.007616014,0.142833665,0.142833665
Abramis_brama,1,70,670,15.77,1.46,0.72,10.58,1.47,10.62,0.0235,83.4958,0.0011,0.0158,84.4993,0.0159,517.792,-112.383,518.99,-122.892,506.084,-113.581,507.283,-124.137,512.511,-118.372,512.542,-118.8,512.511,-118.082,,,benthopelagic,benthopelagic,pelagic,freshwater,74.8423,326,217.996,416,0.009620228,0.141363908,0.141898365
Abramis_brama,1,80,670,15.29,1.52,1.2,10.05,1.49,10.57,0.0228,86.8924,0.0018,0.015,85.6234,0.0158,580.392,-105.903,581.421,-115.904,569.403,-107.179,570.637,-117.674,575.617,-111.336,575.617,-112.035,575.7,-110.842,,,benthopelagic,benthopelagic,pelagic,freshwater,74.8423,326,217.996,416,0.016033714,0.134282351,0.141230294
Abramis_brama,1,90,670,15.31,1.5,0.5,10.22,1.41,10.18,0.0228,85.7415,0.0008,0.0153,80.8513,0.0152,644.748,-98.953,645.881,-109.112,633.329,-100.171,634.463,-110.288,639.836,-104.579,639.836,-104.83,639.836,-104.327,,,benthopelagic,benthopelagic,pelagic,freshwater,74.8423,326,217.996,416,0.006680714,0.136553794,0.136019337
Hirundichthys_rondeletii,1,30,1257,33.17,1.06,0,17.26,1.34,21.34,0.0264,60.702,0,0.0137,76.5874,0.017,505.347,203.869,504.047,186.655,477.955,210.257,475.681,189.037,490.189,197.698,490.189,197.698,490.189,197.698,,,pelagic,pelagic,pelagic,marine,183.385,628,246.849,628,0,0.09411893,0.116367206
Hirundichthys_rondeletii,1,40,1257,35.8,1.15,0,19.39,1.17,21.13,0.0285,66.0921,0,0.0154,67.0618,0.0168,617.468,188.129,614.939,168.909,586.11,193.439,585.351,172.323,601.41,180.289,601.41,180.289,601.41,180.289,,,pelagic,pelagic,pelagic,marine,183.385,628,246.849,628,0,0.105733839,0.115222074
Hirundichthys_rondeletii,1,50,1257,32.33,1.11,0.21,17.08,1.09,17.15,0.0257,63.4064,0.0002,0.0136,62.234,0.0136,757.276,169.461,755.434,152.479,729.347,173.247,727.813,156.162,742.683,163.002,742.683,162.895,742.71,163.108,,,pelagic,pelagic,pelagic,marine,183.385,628,246.849,628,0.001145132,0.093137389,0.093519099
Hirundichthys_rondeletii,1,60,1257,30.89,1.18,0.18,17.48,1.26,17.77,0.0246,67.3536,0.0001,0.0139,72.4338,0.0141,864.63,158.008,862.308,140.683,839.268,160.955,837.481,143.272,850.458,151.005,850.479,150.923,850.479,151.106,,,pelagic,pelagic,pelagic,marine,183.385,628,246.849,628,0.000981542,0.095318592,0.096899965
Hirundichthys_rondeletii,1,70,1257,31.1,1.23,0.21,18.09,1.27,18.03,0.0247,70.5889,0.0002,0.0144,72.4964,0.0143,993.26,143.072,991.182,125.097,968.42,145.691,966.161,127.807,979.505,135.364,979.505,135.258,979.526,135.469,,,pelagic,pelagic,pelagic,marine,183.385,628,246.849,628,0.001145132,0.098644927,0.098317747
Hirundichthys_rondeletii,1,80,1257,28.96,1.29,0.34,17.39,1.37,18.36,0.023,74.0818,0.0003,0.0138,78.2317,0.0146,1114.047,130.256,1112.684,112.916,1091.179,132.377,1090.043,114.051,1101.881,122.537,1101.881,122.371,1101.947,122.702,,,pelagic,pelagic,pelagic,marine,183.385,628,246.849,628,0.001854023,0.094827821,0.10011724
Hirundichthys_rondeletii,1,90,1257,31.42,1.47,0,20.31,1.43,21.21,0.025,84.2623,0,0.0162,82.1795,0.0169,1254.996,119.289,1253.418,99.038,1231.853,121.48,1229.924,100.353,1243.034,110.269,1243.034,110.269,1243.034,110.269,,,pelagic,pelagic,pelagic,marine,183.385,628,246.849,628,0,0.110750607,0.115658314
Coryphaena_hippurus,1,30,1486,38.42,1.27,2.56,23.33,1.27,21.84,0.0259,72.6433,0.0017,0.0157,72.9311,0.0147,504.93,259.81,507.485,236.619,475.254,256.076,476.236,234.261,490.386,247.036,490.583,245.66,490.386,248.215,,,pelagic,pelagic,pelagic,marine,122.47,544,279.295,524,0.020903078,0.190495632,0.178329387
Coryphaena_hippurus,1,40,1486,39.99,1.26,3.34,23.64,1.25,22.42,0.0269,72.4049,0.0022,0.0159,71.7218,0.0151,505.716,260.007,507.288,236.423,474.664,256.273,475.45,233.868,490.386,247.232,490.583,245.463,490.583,248.804,,,pelagic,pelagic,pelagic,marine,122.47,544,279.295,524,0.027271985,0.193026864,0.18306524
Coryphaena_hippurus,1,50,1486,36.27,1.21,2.36,21.23,1.35,22.27,0.0244,69.1701,0.0016,0.0143,77.4254,0.015,472.369,255.507,474.113,234.352,442.49,252.89,445.761,230.863,457.954,243.148,458.035,244.447,458.197,242.093,,,pelagic,pelagic,pelagic,marine,122.47,544,279.295,524,0.019270025,0.173348575,0.181840451
Coryphaena_hippurus,1,60,1486,45.36,1.21,2.7,25.41,1.15,25.29,0.0305,69.5577,0.0018,0.0171,65.7997,0.017,962.445,236.802,960.112,211.497,925.115,240.93,922.243,215.804,943.062,225.855,943.421,224.419,943.242,227.111,,,pelagic,pelagic,pelagic,marine,122.47,544,279.295,524,0.022046215,0.207479383,0.206499551
Coryphaena_hippurus,1,70,1486,45.4,1.09,3.45,24.02,1.2,25.8,0.0306,62.4461,0.0023,0.0162,68.8067,0.0174,1130.408,215.501,1127.504,191.655,1091.887,221.616,1089.441,195.935,1109.313,206.177,1109.16,204.495,1109.924,207.858,,,pelagic,pelagic,pelagic,marine,122.47,544,279.295,524,0.028170164,0.196129664,0.210663836
Coryphaena_hippurus,1,80,1486,45.64,1.12,3.24,23.48,1.06,24.6,0.0307,64.4094,0.0022,0.0158,60.8211,0.0166,1258.601,199.229,1256.538,175.84,1219.162,204.273,1217.327,179.738,1239.111,190.057,1238.881,188.681,1239.34,191.891,,,pelagic,pelagic,pelagic,marine,122.47,544,279.295,524,0.026455458,0.191720421,0.200865518
Coryphaena_hippurus,1,90,1486,12.63,0.46,0.92,31.39,1.52,42.46,0.0085,26.5758,0.0006,0.0211,86.9286,0.0286,1395.896,174.917,1426.561,181.621,1424.731,162.47,1389.105,185.563,1386.993,164.16,1407.27,173.651,1407.27,172.734,,,pelagic,pelagic,pelagic,marine,122.47,544,279.295,524,0.007512044,0.256307667,0.34669715
Alosa_pseudoharengus,1,30,1439,28.72,1.78,3.19,22.23,1.67,21.52,0.02,101.7966,0.0022,0.0154,95.7146,0.015,445.961,-163.921,446.102,-186.146,427.265,-164.204,427.265,-185.723,437.001,-174.857,437.283,-176.409,437.001,-173.235,,,pelagic,pelagic,pelagic,anadromous,194.73,471,469.172,623,0.016381657,0.114158065,0.110511991
Alosa_pseudoharengus,1,40,1439,30.28,1.61,3.38,22.7,1.77,22.22,0.021,92.1122,0.0023,0.0158,101.3525,0.0154,592.519,-172.2,590.729,-194.831,572.108,-171.412,571.106,-193.614,580.703,-182.871,580.631,-184.518,580.917,-181.152,,,pelagic,pelagic,pelagic,anadromous,194.73,471,469.172,623,0.017357367,0.116571663,0.114106712
Alosa_pseudoharengus,1,50,1439,33.87,1.55,5.44,23.94,1.58,23.71,0.0235,89.0878,0.0038,0.0166,90.334,0.0165,752.832,-180.451,750.881,-204.314,728.437,-179.209,727.461,-202.895,739.703,-191.895,739.526,-194.556,740.058,-189.145,,,pelagic,pelagic,pelagic,anadromous,194.73,471,469.172,623,0.027936117,0.122939455,0.121758332
Alosa_pseudoharengus,1,60,1439,34.12,1.57,5.76,23.7,1.52,23.88,0.0237,90.0478,0.004,0.0165,87.1466,0.0166,901.722,-187.681,900.716,-211.363,877.309,-186.676,876.394,-210.54,889.378,-199.385,889.469,-202.22,889.561,-196.459,,,pelagic,pelagic,pelagic,anadromous,194.73,471,469.172,623,0.029579418,0.121706979,0.122631336
Alosa_pseudoharengus,1,70,1439,34.78,1.62,4.91,24.33,1.46,23.8,0.0242,92.574,0.0034,0.0169,83.3961,0.0165,1033.886,-188.015,1034.313,-212.34,1008.92,-188.868,1009.347,-212.661,1022.47,-200.071,1022.577,-202.738,1022.577,-197.831,,,pelagic,pelagic,pelagic,anadromous,194.73,471,469.172,623,0.025214399,0.124942228,0.12222051
Alosa_pseudoharengus,1,80,1439,33.23,1.56,4.81,22.62,1.5,23.06,0.0231,89.6339,0.0033,0.0157,85.8797,0.016,1190.717,-182.583,1191.579,-205.191,1166.576,-184.116,1168.3,-207.107,1179.796,-194.749,1180.083,-197.144,1179.7,-192.354,,,pelagic,pelagic,pelagic,anadromous,194.73,471,469.172,623,0.024700868,0.116160838,0.118420377
Alosa_pseudoharengus,1,90,1439,31.27,1.67,4.45,22.78,1.51,21.33,0.0217,95.8023,0.0031,0.0158,86.7716,0.0148,1315.832,-172.289,1317.797,-194.98,1294.32,-175.629,1296.481,-196.846,1306.598,-184.862,1306.991,-187.023,1306.5,-182.603,,,pelagic,pelagic,pelagic,anadromous,194.73,471,469.172,623,0.022852154,0.116982489,0.109536281
Engraulis_mordax,1,30,1473,33.2,1.13,4.01,17.84,1.2,18.93,0.0225,64.9562,0.0027,0.0121,68.8295,0.0128,1143.393,433.931,1145.036,416.167,1170.706,437.628,1172.965,418.837,1158.076,427.052,1158.282,425.101,1158.076,429.105,,,pelagic,pelagic,pelagic,marine,,,,,#DIV/0!,#DIV/0!,#DIV/0!
Engraulis_mordax,1,40,1473,32.3,1.24,5.63,20,1.35,18.97,0.0219,71.1407,0.0038,0.0136,77.2323,0.0129,990.793,409.932,992.733,390.024,1016.622,411.974,1018.357,393.087,1005.698,401.152,1005.902,398.191,1005.494,403.806,,,pelagic,pelagic,pelagic,marine,,,,,#DIV/0!,#DIV/0!,#DIV/0!
Engraulis_mordax,1,50,1473,32.37,1.3,6.25,20.02,1.23,18.47,0.022,74.6092,0.0042,0.0136,70.4442,0.0125,860.131,392.888,861.957,372.95,886.461,394.563,887.831,376.147,874.133,384.061,874.589,380.713,874.285,386.953,,,pelagic,pelagic,pelagic,marine,,,,,#DIV/0!,#DIV/0!,#DIV/0!
Engraulis_mordax,1,60,1473,33.92,1.17,5.83,20.63,1.25,18.11,0.023,66.8028,0.004,0.014,71.6084,0.0123,722.777,384.156,724.669,363.608,750.625,386.319,752.788,368.34,739.269,375.64,739.54,372.666,739.134,378.479,,,pelagic,pelagic,pelagic,marine,,,,,#DIV/0!,#DIV/0!,#DIV/0!
Engraulis_mordax,1,70,1473,34.91,1.04,5.55,16.88,1.19,20.31,0.0237,59.6836,0.0038,0.0115,68.0222,0.0138,555.562,362.438,557.446,345.665,584.774,367.903,587.224,347.738,571.016,356.407,571.958,353.392,571.016,358.857,,,pelagic,pelagic,pelagic,marine,,,,,#DIV/0!,#DIV/0!,#DIV/0!
Engraulis_mordax,1,80,1473,32.57,1.05,5.51,17.51,1.16,17.28,0.0221,60.0543,0.0037,0.0119,66.6119,0.0117,422.035,343.682,423.328,326.222,449.518,347.562,451.781,330.426,437.587,337.451,437.878,334.629,437.555,340.126,,,pelagic,pelagic,pelagic,marine,,,,,#DIV/0!,#DIV/0!,#DIV/0!
Engraulis_mordax,1,90,1473,33.71,1.03,4.52,16.24,0.93,15.63,0.0229,58.7996,0.0031,0.011,53.0665,0.0106,260.788,319.337,262.106,303.149,289.965,323.102,292.412,307.667,275.659,313.502,276.036,311.243,275.847,315.761,,,pelagic,pelagic,pelagic,marine,,,,,#DIV/0!,#DIV/0!,#DIV/0!
Trachurus_trachurus,1,40,700,29.12,1,0.59,14.74,1.14,14.33,0.0416,57.1755,0.0008,0.0211,65.0717,0.0205,630.595,46.297,631.205,31.565,655.69,45.687,655.589,31.362,644.413,38.677,644.338,38.485,644.472,39.056,,,pelagic,pelagic,pelagic,marine,100.653,659,161.554,655,0.005861723,0.146443722,0.142370322
Trachurus_trachurus,1,50,700,30.3,0.89,0.47,14.36,1.05,13.91,0.0433,51.2603,0.0007,0.0205,60.1176,0.0199,576.374,44.208,576.466,29.846,603.059,45.041,603.708,31.143,591.378,37.49,591.378,37.271,591.351,37.736,,,pelagic,pelagic,pelagic,marine,100.653,659,161.554,655,0.004669508,0.142668376,0.13819757
Trachurus_trachurus,1,60,700,30.17,0.95,0.54,14.6,0.95,13.24,0.0431,54.4023,0.0008,0.0209,54.5671,0.0189,493.512,40.24,493.874,25.643,520.712,40.421,520.712,27.184,507.884,33.543,507.917,33.284,507.868,33.818,,,pelagic,pelagic,pelagic,marine,100.653,659,161.554,655,0.005364967,0.145052805,0.131541037
Trachurus_trachurus,1,70,700,30.5,0.91,0.65,14.49,0.95,12.92,0.0436,52.049,0.0009,0.0207,54.3404,0.0185,438.147,37.218,438.484,22.728,465.667,37.218,465.779,24.301,453.14,30.652,453.14,30.381,453.181,31.027,,,pelagic,pelagic,pelagic,marine,100.653,659,161.554,655,0.00645783,0.143959942,0.128361797
Trachurus_trachurus,1,80,700,30.38,0.88,0.48,13.56,0.85,12.35,0.0434,50.557,0.0007,0.0194,48.9435,0.0176,355.305,30.746,356.045,17.21,383.064,32.702,383.858,20.382,369.948,25.403,369.948,25.203,369.875,25.677,,,pelagic,pelagic,pelagic,marine,100.653,659,161.554,655,0.004768859,0.134720277,0.122698777
Trachurus_trachurus,1,90,700,31.91,0.77,0.41,12.8,0.8,12.1,0.0456,43.8691,0.0006,0.0183,45.7054,0.0173,298.51,22.75,300.271,10.074,328.91,27.211,329.497,15.121,315.075,18.942,315.105,18.73,315.06,19.138,,,pelagic,pelagic,pelagic,marine,100.653,659,161.554,655,0.004073401,0.127169583,0.120214996
Poecilia_reticulata,1,40,1131,36.25,0.78,0.85,17.13,1.35,15.99,0.0321,44.5972,0.0007,0.0151,77.0933,0.0141,550.293,174.403,549.836,157.278,520.61,173.946,517.87,158.192,529.196,166.673,529.164,166.413,529.131,167.258,,,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.004465904,0.090001103,0.084011538
Poecilia_reticulata,1,50,1131,44.47,0.71,1.89,16.28,1.92,35.94,0.0393,40.9562,0.0017,0.0144,109.7406,0.0318,681.177,174.63,682.048,158.372,646.339,180.001,648.806,144.146,659.838,165.485,659.984,164.469,659.838,166.356,,,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.009930069,0.085535199,0.188828935
Poecilia_reticulata,1,60,1131,35.85,0.9,2.12,17.22,1.24,18.23,0.0317,51.8307,0.0019,0.0152,70.8181,0.0161,773.092,181.259,774.744,164.121,742.944,177.955,744.39,159.784,756.273,171.098,756.397,170.071,756.211,172.186,,,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.01113849,0.090473964,0.095780509
Poecilia_reticulata,1,70,1131,34.5,1.13,2.66,19.13,1.14,18.43,0.0305,64.7085,0.0024,0.0169,65.469,0.0163,893.505,196.637,896.689,177.774,864.386,192.039,867.569,173.884,880.184,184.848,880.537,183.551,879.948,186.144,,,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.013975653,0.100509113,0.09683131
Poecilia_reticulata,1,80,1131,33.65,1.27,2.58,18.76,1.15,19.54,0.0298,72.7947,0.0023,0.0166,65.7438,0.0173,1012.587,216.953,1015.953,198.498,985.195,212.774,988.445,193.508,1001.677,205.927,1001.909,204.766,1001.561,207.319,,,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.013555333,0.098565131,0.102663255
Poecilia_reticulata,1,90,1131,31.97,1.38,2.5,18.43,1.15,18.77,0.0283,78.7895,0.0022,0.0163,65.9862,0.0166,1124.171,236.196,1126.573,217.923,1098.693,232.437,1101.303,213.85,1114.277,225.387,1114.467,224.222,1114.123,226.694,,,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.013135012,0.09683131,0.098617671
Sphyraena_sphyraena,1,40,1601,61.34,0.61,0,19.05,0.64,18.31,0.0383,34.6916,0,0.0119,36.7331,0.0114,1257.841,159.112,1257.652,140.064,1316.116,156.094,1315.362,137.801,1288.204,148.362,1288.204,148.362,1288.204,148.362,,,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0,0.137370562,0.132034382
Sphyraena_sphyraena,1,50,1601,59.02,0.64,2.04,20.17,0.71,19.05,0.0369,36.6998,0.0013,0.0126,40.8968,0.0119,1084.994,154.302,1085.748,134.147,1140.752,156.94,1141.694,137.914,1115.722,145.942,1115.687,144.921,1115.616,146.962,,,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.014710548,0.145446941,0.137370562
Sphyraena_sphyraena,1,60,1601,57.48,0.68,2.56,20.63,0.72,18.72,0.0359,39.1747,0.0016,0.0129,40.9824,0.0117,921.036,150.814,920.178,130.202,974.627,148.753,974.627,130.031,949.58,139.622,949.489,138.281,949.55,140.841,,,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.018460296,0.148764025,0.134990914
Sphyraena_sphyraena,1,70,1601,52.14,0.69,1.15,19.55,0.82,18.97,0.0326,39.7877,0.0007,0.0122,47.0452,0.0119,768.851,158.124,766.673,138.696,817.087,154.272,815.747,135.346,794.689,146.504,794.571,145.933,794.721,147.069,,,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.008292711,0.140976088,0.136793677
Sphyraena_sphyraena,1,80,1601,51.25,0.78,0.9,20.26,0.86,20.24,0.032,44.6217,0.0006,0.0127,49.1276,0.0126,627.489,170.864,626.457,150.629,673.947,168.179,673.327,147.945,651.647,160.333,651.454,159.83,651.672,160.702,,,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.006489948,0.146095936,0.145951715
Sphyraena_sphyraena,1,90,1601,48.8,0.74,3.44,18.62,0.77,17.56,0.0305,42.6092,0.0022,0.0116,43.9007,0.011,489.735,174.373,488.874,155.776,535.025,173.34,534.853,155.776,513.155,165.074,513.155,163.352,513.155,166.797,,,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.024806023,0.134269809,0.126626092
Scomber_japonicus,1,30,1816,46.45,1.1,2.81,25.68,1.21,25.21,0.0256,62.9372,0.0015,0.0141,69.1221,0.0139,1444.109,459.131,1444.829,433.461,1483.214,460.811,1484.174,435.621,1465.413,447.444,1465.448,446.007,1465.379,448.813,,,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.014100197,0.128858737,0.126500341
Scomber_japonicus,1,40,1816,49.93,0.92,4.08,23.75,1.08,24.07,0.0275,52.547,0.0022,0.0131,61.8376,0.0133,1261.846,449.718,1263.3,426.017,1305.614,453.499,1307.504,429.506,1286.565,439.54,1286.711,437.504,1286.42,441.575,,,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.020472883,0.11917426,0.120779977
Scomber_japonicus,1,50,1816,53.77,0.91,5.42,24.07,1.04,25.67,0.0296,51.9959,0.003,0.0133,59.8693,0.0141,1076.811,413.864,1071.427,390.405,1116.327,412.038,1123.634,387.425,1098.064,396.181,1098.1,393.669,1098.312,399.083,,,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.027196821,0.120779977,0.128808558
Scomber_japonicus,1,60,1816,56.95,1.01,5.02,28.32,1.08,28.52,0.0314,58.0884,0.0028,0.0156,61.9206,0.0157,874.908,406.213,879.873,378.333,924.174,413.851,927.993,385.59,902.596,396.092,902.978,393.61,902.214,398.575,,,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.025189675,0.142105897,0.14310947
Scomber_japonicus,1,70,1816,56.53,1.02,5.25,28.12,1.05,27.58,0.0311,58.1623,0.0029,0.0155,60.4307,0.0152,722.068,385.497,726.358,357.705,771.309,391.279,774.294,363.86,749.3,374.678,749.859,371.881,749.3,377.103,,,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.026343784,0.141102324,0.138392678
Scomber_japonicus,1,80,1816,57.05,0.91,3.85,26.98,1.1,27.67,0.0314,52.0591,0.0021,0.0149,63.2238,0.0152,512.328,342.251,518.451,315.976,561.19,353.824,567.251,326.821,542.345,335.139,542.73,333.244,542.056,337.034,,,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.019318775,0.13538196,0.138844286
Scomber_japonicus,1,90,1816,56.12,0.99,3.91,27.2,1,26.79,0.0309,56.9506,0.0022,0.015,57.3786,0.0148,357.433,302.547,365.389,276.538,405.78,316.317,412.206,290.308,385.527,296.392,385.983,294.567,385.198,298.394,,,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.019619847,0.13648589,0.134428566
Xiphophorus_hellerii,1,40,1.92,0.06,0.83,0,0.03,1.15,0.03,0.0333,47.5351,0.0012,0.0157,66.1352,0.0147,0.882,-0.258,0.88,-0.288,0.827,-0.257,0.824,-0.285,0.847,-0.27,0.846,-0.271,0.847,-0.269,,,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.075817311,0.075817311
Xiphophorus_hellerii,1,50,1.92,0.07,0.76,0,0.03,1.21,0.03,0.035,43.4321,0.0012,0.0152,69.1114,0.0162,1.122,-0.272,1.119,-0.301,1.062,-0.269,1.061,-0.3,1.084,-0.284,1.084,-0.285,1.085,-0.283,,,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.075817311,0.075817311
Xiphophorus_hellerii,1,60,1.92,0.06,0.83,0,0.03,1.19,0.03,0.0313,47.4195,0.001,0.0151,68.4047,0.0146,1.289,-0.283,1.287,-0.312,1.235,-0.279,1.234,-0.307,1.255,-0.295,1.255,-0.296,1.255,-0.294,,,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.075817311,0.075817311
Xiphophorus_hellerii,1,70,1.92,0.06,1.06,0,0.03,1.32,0.03,0.0329,60.9552,0.0005,0.0178,75.6773,0.0178,1.497,-0.293,1.493,-0.327,1.446,-0.29,1.442,-0.324,1.466,-0.308,1.466,-0.309,1.466,-0.308,,,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.075817311,0.075817311
